date,nav
2025-02-10,10.09465
2025-02-11,9.91717
2025-02-12,10.02506
2025-02-15,10.04746
2025-02-16,10.23055
2025-02-17,10.24546
2025-02-18,10.26426
2025-02-22,10.54789
2025-02-23,10.53631
2025-02-24,10.55057
2025-02-26,10.42819
2025-03-02,10.73363
2025-03-03,10.82362
2025-03-04,10.856
2025-03-05,10.84303
2025-03-09,11.06096
2025-03-10,11.10386
2025-03-11,11.13157
2025-03-12,11.20082
2025-03-15,11.26857
2025-03-16,11.27008
2025-03-17,11.20315
2025-03-18,11.45312
2025-03-19,11.3812
2025-03-22,11.35569
2025-03-23,11.44535
2025-03-24,11.3422
2025-03-25,11.17974
2025-03-26,11.15551
2025-04-02,11.20249
2025-04-03,11.28043
2025-04-06,10.87693
2025-04-07,10.84575
2025-04-08,10.8517
2025-04-09,10.53521
2025-04-12,10.69312
2025-04-13,10.82591
2025-04-14,10.77731
2025-04-15,10.8437
2025-04-16,10.74677
2025-04-21,10.7599
2025-04-22,10.77681
2025-04-26,10.89092
2025-04-27,11.03392
2025-04-28,11.11035
2025-04-29,11.10301
2025-05-03,11.11116
2025-05-04,11.26757
2025-05-05,11.22914
2025-05-06,11.23981
2025-05-07,11.16355
2025-05-10,11.14861
2025-05-11,11.04016
2025-05-12,10.9885
2025-05-13,11.11538
2025-05-14,11.10488
2026-09-17,22.299
